,MatchNumber,GameResult,Champion,Nickname,Kill,Death,Assist,Damage,Buy_Pward,Build_ward,Destroy_ward,CS,CSperMin,Baron,Dragon,Tower
0,60379,패배,나르,chijixuanshou,0,4,3,5280,1,14,1,131,7.0,0,1,1
1,60379,패배,쉬바나,yizhiyu,10,4,0,9761,3,6,5,116,6.2,0,1,1
2,60379,패배,조이,UcaL,0,6,7,7939,2,9,2,115,6.1,0,1,1
3,60379,패배,미스 포츈,혼자가 편해졌어,0,6,3,11281,4,18,2,145,7.7,0,1,1
4,60379,패배,알리스타,상어가족,1,5,3,5314,1,18,4,29,1.5,0,1,1
5,60379,승리,케넨,MVP ADD,2,0,8,13501,4,20,9,164,8.7,0,0,3
6,60379,승리,이블린,h1rb,7,2,4,7963,3,16,2,101,5.4,0,0,3
7,60379,승리,코르키,YM  zhongdan,12,3,3,19734,2,7,2,158,8.4,0,0,3
8,60379,승리,진,일견무시도성빈,3,2,7,9773,2,7,3,113,6.0,0,0,3
9,60379,승리,마오카이,코w코,1,4,10,7430,2,17,5,36,1.9,0,0,3
10,60380,패배,피오라,chijixuanshou,3,11,7,16921,2,11,0,169,5.9,0,0,1
11,60380,패배,킨드레드,5gak,5,9,7,21127,6,48,3,136,4.8,0,0,1
12,60380,패배,르블랑,YM  zhongdan,4,4,4,23402,2,14,4,190,6.7,0,0,1
13,60380,패배,애쉬,deft123456,4,10,9,21801,7,26,5,184,6.5,0,0,1
14,60380,패배,미스 포츈,선기박,3,7,9,15816,9,36,6,29,1.0,0,0,1
15,60380,승리,나르,Gon123,15,3,4,26025,2,13,3,249,8.8,1,3,8
16,60380,승리,쉬바나,yizhiyu,8,4,13,19208,4,12,16,178,6.3,1,3,8
17,60380,승리,카르마,우에하라 크롱,4,5,18,13929,4,14,5,167,5.9,1,3,8
18,60380,승리,이즈리얼,SnakeLight,10,4,14,29480,2,14,5,217,7.6,1,3,8
19,60380,승리,트런들,MVP ADD,4,3,15,9716,7,32,17,68,2.4,1,3,8
20,60381,패배,나르,VIP 민형,2,10,5,12667,2,4,6,186,6.8,0,1,3
21,60381,패배,렝가,chijixuanshou,8,6,4,11242,10,25,8,183,6.7,0,1,3
22,60381,패배,베이가,ZhanQiHuaYm,7,8,5,13388,8,18,8,188,6.9,0,1,3
